id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team
223,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.473395Z,,,471798,679,0,1.5,,0,Gabriel,0.0,False,,,,,0.0,Słonina,,a,0,Slonina,90,32,89,30,81,30,91,32,59,28,440,54,,,,,,,1,7
224,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.477409Z,,,179268,82,0,4.5,,0,Marc,0.0,False,,,,,0.0,Cucurella Saseta,,a,0,Cucurella,591,224,592,224,591,223,592,224,558,214,69,10,,,,,,,2,7
225,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.480322Z,,,225796,126,0,3.8,,0,Reece,0.0,False,,,,,0.0,James,,a,0,James,525,210,526,210,525,209,526,210,494,199,159,51,,,,,,,2,7
226,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.483035Z,,,180736,247,0,3.1,,0,Trevoh,0.0,False,,,,,0.0,Chalobah,,a,0,Chalobah,381,177,381,177,378,175,382,177,350,167,67,9,,,,,,,2,7
227,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.485803Z,0,0,460028,219,0,3.1,,0,Levi,0.0,False,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,,,0.0,Samuels Colwill,,i,0,Colwill,438,193,438,193,435,191,439,193,407,183,125,34,,,,,,,2,7
228,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.488502Z,,,482609,228,0,3.1,,0,Malo,0.0,False,,,,,0.0,Gusto,,a,0,Gusto,452,198,452,198,449,196,453,198,419,187,260,92,,,,,,,2,7
229,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.491279Z,0,0,242880,496,0,2.4,,0,Benoît,0.0,False,Knock - Unknown return date,2025-08-10T22:00:04.583805Z,,,0.0,Badiashile Mukinayi,,i,0,B.Badiashile,222,140,221,140,213,135,223,140,192,130,312,113,,,,,,,2,7
230,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.494056Z,75,75,444463,451,0,2.4,,0,Wesley,0.0,False,Lack of match fitness - 75% chance of playing,2025-08-15T10:30:06.840432Z,,,0.0,Fofana,,d,0,Fofana,234,146,233,146,227,142,235,146,205,136,255,90,,,,,,,2,7
231,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.496793Z,0,0,574458,491,0,2.4,,0,Mamadou,0.0,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.642396Z,,,0.0,Sarr,,u,0,M.Sarr,321,167,321,167,316,164,322,167,290,156,570,215,,,,,,,2,7
232,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.499487Z,,,109646,415,0,2.4,,0,Tosin,0.0,False,,,,,0.0,Adarabioyo,,a,0,Tosin,171,103,170,103,162,98,172,103,141,92,116,28,,,,,,,2,7
233,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.502233Z,,,577016,631,0,1.5,,0,Josh,0.0,False,,,,,0.0,Acheampong,,a,0,Acheampong,137,77,136,77,128,72,138,77,106,65,349,129,,,,,,,2,7
234,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.504955Z,,,622758,660,0,1.5,,0,Aarón,0.0,False,,,,,0.0,Anselmino,,a,0,Anselmino,153,91,152,91,144,86,154,91,122,79,488,199,,,,,,,2,7
235,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.507573Z,,,244851,3,0,3.6,,0,Cole,0.0,False,,,,,0.0,Palmer,,a,0,Palmer,686,306,686,306,686,306,686,306,657,296,4,3,,,,,,,3,7
236,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.514066Z,,,247632,33,0,2.8,,0,Pedro,0.0,False,,,,,0.0,Lomba Neto,,a,0,Neto,656,288,657,288,657,288,657,288,626,275,137,64,,,,,,,3,7
237,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.516903Z,,,448047,52,0,2.7,,0,Enzo,0.0,False,,,,,0.0,Fernández,,a,0,Enzo,637,272,638,272,638,272,638,272,608,260,61,29,,,,,,,3,7
238,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.519610Z,,,624773,66,0,2.7,,0,Estêvão,0.0,False,,,,,0.0,Almeida de Oliveira Gonçalves,,a,0,Estêvão,649,281,650,281,650,281,650,281,619,268,658,296,,,,,,,3,7
239,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.522329Z,,,463936,69,0,2.7,,0,Jamie,0.0,False,,,,,0.0,Bynoe-Gittens,,a,0,Gittens,641,275,642,275,642,275,642,275,612,263,656,294,,,,,,,3,7
240,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.525055Z,,,213198,107,0,2.6,,0,Christopher,0.0,False,,,,,0.0,Nkunku,,a,0,Nkunku,599,248,600,248,599,248,600,248,566,234,225,99,,,,,,,3,7
241,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.527696Z,,,486672,122,0,2.5,,0,Moisés,0.0,False,,,,,0.0,Caicedo Corozo,,a,0,Caicedo,560,221,561,221,560,221,561,221,527,207,177,77,,,,,,,3,7
242,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.530358Z,,,215413,297,0,2.0,,0,Kiernan,0.0,False,,,,,0.0,Dewsbury-Hall,,a,0,Dewsbury-Hall,402,122,402,122,399,121,403,122,372,109,319,150,,,,,,,3,9
243,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.532999Z,,,550615,313,0,2.0,,0,Tyrique,0.0,False,,,,,0.0,George,,a,0,George,476,169,476,169,473,168,477,169,443,155,233,103,,,,,,,3,7
244,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.535628Z,0,0,514356,290,0,2.0,,0,Roméo,0.0,False,Muscle injury - Unknown return date,2025-08-10T22:00:04.594276Z,,,0.0,Lavia,,i,0,Lavia,469,162,469,162,466,161,470,162,436,148,295,137,,,,,,,3,7
245,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.538396Z,0,0,465920,349,0,0.0,,0,Mykhailo,0.0,False,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,,,0.0,Mudryk,,s,0,Mudryk,443,144,443,144,440,143,444,144,411,131,370,172,,,,,,,3,7
246,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.541087Z,,,532605,403,0,1.5,,0,Andrey,0.0,False,,,,,0.0,Nascimento dos Santos,,a,0,Andrey Santos,292,56,292,56,287,54,293,56,261,43,548,221,,,,,,,3,7
247,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.543801Z,,,491007,538,0,1.5,,0,Dário,0.0,False,,,,,0.0,Luís Essugo,,a,0,D.Essugo,263,40,263,40,257,38,264,40,234,27,531,207,,,,,,,3,7
248,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.546379Z,0,0,611134,517,0,1.5,,0,Kendry,0.0,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.664358Z,,,0.0,Páez Andrade,,u,0,Paez,345,89,345,89,340,87,346,89,313,75,585,244,,,,,,,3,7
249,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.549052Z,,,475168,19,0,2.9,,0,João Pedro,0.0,False,,,,,0.0,Junqueira de Jesus,,a,0,João Pedro,671,67,671,67,671,67,671,67,643,64,15,7,,,,,,,4,7
250,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.551692Z,,,463034,51,0,2.7,,0,Liam,0.0,False,,,,,0.0,Delap,,a,0,Delap,640,58,641,59,641,59,641,59,611,55,81,16,,,,,,,4,7
251,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.554297Z,0,0,517052,74,0,0.0,,0,Nicolas,0.0,False,Suspended until 22 Aug,2025-07-21T10:00:04.843234Z,,,0.0,Jackson,,s,0,N.Jackson,648,60,649,61,649,61,649,61,618,57,44,13,,,,,,,4,7
252,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.556948Z,100,100,499309,396,0,1.5,,0,Marc,0.0,False,,2025-08-11T10:30:07.368326Z,,,0.0,Guiu Paz,,a,0,Marc Guiu,275,6,275,7,270,7,276,7,244,5,354,33,,,,,,,4,17
253,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.559576Z,,,172649,226,0,2.6,,0,Dean,0.0,False,,,,,0.0,Henderson,,a,0,Henderson,377,71,377,70,374,70,378,71,346,65,74,13,,,,,,,1,8
254,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.562232Z,,,121709,601,0,0.5,,0,Walter,0.0,False,,,,,0.0,Benítez,,a,0,Benitez,46,15,45,13,36,13,47,15,15,11,404,39,,,,,,,1,8
255,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.564979Z,,,169593,673,0,0.5,,0,Remi,0.0,False,,,,,0.0,Matthews,,a,0,Matthews,53,19,52,17,43,17,54,19,22,15,409,42,,,,,,,1,8
256,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.567633Z,,,247348,120,0,2.8,,0,Daniel,0.0,False,,,,,0.0,Muñoz Mejía,,a,0,Muñoz,534,212,535,212,534,211,535,212,502,201,58,5,,,,,,,2,8
257,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.570307Z,,,437499,245,0,2.1,,0,Maxence,0.0,False,,,,,0.0,Lacroix,,a,0,Lacroix,431,191,431,191,428,189,432,191,400,181,110,26,,,,,,,2,8
258,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.573091Z,,,244723,241,0,2.1,,0,Tyrick,0.0,False,,,,,0.0,Mitchell,,a,0,Mitchell,417,188,417,188,414,186,418,188,386,178,108,24,,,,,,,2,8
259,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.575811Z,,,218364,295,0,2.1,,0,Borna,0.0,False,,,,,0.0,Sosa,,a,0,Sosa,404,182,404,182,401,180,405,182,374,172,599,219,,,,,,,2,8
260,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.578423Z,,,209036,360,0,1.4,,0,Marc,0.0,False,,,,,0.0,Guéhi,,a,0,Guéhi,198,122,197,122,189,117,199,122,167,111,96,18,,,,,,,2,8
261,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.581125Z,,,427623,438,0,1.4,,0,Chris,0.0,False,,,,,0.0,Richards,,a,0,Richards,226,144,225,144,219,140,227,144,197,134,155,48,,,,,,,2,8
262,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.583839Z,0,0,515621,682,0,0.0,,0,Chadi,0.0,False,Knee injury - Unknown return date,2025-07-21T10:00:04.863209Z,,,0.0,Riad Dnanou,,i,0,Chadi Riad,115,59,114,59,106,54,116,59,84,47,343,123,,,,,,,2,8
263,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.586482Z,,,57328,589,0,0.5,,0,Nathaniel,0.0,False,,,,,0.0,Clyne,,a,0,Clyne,31,12,30,12,21,6,32,12,3,1,308,109,,,,,,,2,8
264,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.589238Z,0,0,156074,617,0,0.5,,0,Rob,0.0,False,Has joined Colorado Rapids permanently.,2025-08-11T01:12:01.613357Z,,,0.0,Holding,,u,0,Holding,50,17,49,17,40,11,51,17,19,5,407,144,,,,,,,2,8
265,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.591864Z,0,0,590012,658,0,0.5,,0,Caleb,0.0,False,Back injury - Unknown return date,2025-08-10T22:30:04.775923Z,,,0.0,Kporha,,i,0,Kporha,145,83,144,83,136,78,146,83,114,71,350,130,,,,,,,2,8
266,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.594432Z,,,232413,23,0,2.0,,0,Eberechi,0.0,False,,,,,0.0,Eze,,a,0,Eze,669,295,669,295,669,295,669,295,640,283,27,16,,,,,,,3,8
267,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.597098Z,,,232185,57,0,1.7,,0,Ismaïla,0.0,False,,,,,0.0,Sarr,,a,0,Sarr,631,268,632,268,632,268,632,268,600,254,54,26,,,,,,,3,8
268,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.599819Z,0,0,438464,351,0,0.0,,0,Cheick,0.0,False,Knee injury - Unknown return date,2025-07-21T10:00:04.882113Z,,,0.0,Doucouré,,i,0,Doucouré,432,138,432,138,429,137,433,138,401,125,306,144,,,,,,,3,8
269,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.602498Z,,,606921,270,0,1.0,,0,Romain,0.0,False,,,,,0.0,Esse,,a,0,Esse,484,175,484,175,481,174,485,175,450,161,126,59,,,,,,,3,8
270,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.605174Z,,,108413,302,0,1.0,,0,Will,0.0,False,,,,,0.0,Hughes,,a,0,Hughes,366,99,366,99,361,97,367,99,332,83,246,110,,,,,,,3,8
271,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.607843Z,0,0,209400,300,0,1.0,,0,Daichi,0.0,False,Knee injury - Expected back 24 Aug,2025-08-10T22:30:04.831701Z,,,0.0,Kamada,,i,0,Kamada,395,118,395,118,392,117,396,118,365,105,323,153,,,,,,,3,8
272,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.610411Z,,,152551,304,0,1.0,,0,Jefferson,0.0,False,,,,,0.0,Lerma Solís,,a,0,Lerma,368,101,368,101,363,99,369,101,335,86,271,123,,,,,,,3,8
273,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.613050Z,,,496221,243,0,1.0,,0,Adam,0.0,False,,,,,0.0,Wharton,,a,0,Wharton,462,156,462,156,459,155,463,156,429,142,232,102,,,,,,,3,8
274,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.615627Z,,,579075,531,0,0.5,,0,Asher,0.0,False,,,,,0.0,Agbinone,,a,0,Agbinone,329,79,329,79,324,77,330,79,298,66,362,165,,,,,,,3,8
275,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.618223Z,,,466117,536,0,0.5,,0,Naouirou,0.0,False,,,,,0.0,Ahamada,,a,0,Ahamada,247,33,247,33,241,31,248,33,219,20,524,202,,,,,,,3,8
276,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.620880Z,,,489706,380,0,0.5,,0,Justin,0.0,False,,,,,0.0,Devenny,,a,0,Devenny,257,36,257,36,251,34,258,36,228,23,300,140,,,,,,,3,8
277,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.623500Z,0,0,450535,532,0,0.5,,0,Malcolm,0.0,False,Has joined Blackpool permanently.,2025-08-11T01:12:01.633662Z,,,0.0,Ebiowei,,u,0,Ebiowei,238,27,237,27,231,25,239,27,209,14,515,196,,,,,,,3,8
278,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.626136Z,,,450542,471,0,0.5,,0,Jesurun,0.0,False,,,,,0.0,Rak-Sakyi,,a,0,J.Rak-Sakyi,240,29,239,29,233,27,241,29,211,16,517,198,,,,,,,3,8
279,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.628772Z,0,0,536694,468,0,0.5,,0,Matheus,0.0,False,Muscle injury - Expected back 24 Aug,2025-08-10T22:30:04.849181Z,,,0.0,França de Oliveira,,i,0,M.França,298,59,298,59,293,57,299,59,267,46,217,94,,,,,,,3,8
280,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.631321Z,0,0,531989,545,0,0.5,,0,David,0.0,False,Has joined Derby County on loan for the rest of the season.,2025-07-30T14:07:45.618291Z,,,0.0,Ozoh,,u,0,Ozoh,291,55,291,55,286,53,292,55,260,42,547,220,,,,,,,3,8
281,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.634057Z,,,530318,541,0,0.5,,0,Kaden,0.0,False,,,,,0.0,Rodney,,a,0,Rodney,289,54,289,54,284,52,290,54,258,41,545,219,,,,,,,3,8
282,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.636656Z,,,574398,549,0,0.5,,0,Franco,0.0,False,,,,,0.0,Umeh-Chibueze,,a,0,Umeh,320,75,320,75,315,73,321,75,289,62,569,236,,,,,,,3,8
283,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.639539Z,,,231747,24,0,1.9,,0,Jean-Philippe,0.0,False,,,,,0.0,Mateta,,a,0,Mateta,668,66,668,66,668,66,668,66,639,63,40,12,,,,,,,4,8
284,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.642286Z,0,0,205533,142,0,1.3,,0,Eddie,0.0,False,Hamstring injury - Expected back 18 Oct,2025-08-10T22:30:04.865817Z,,,0.0,Nketiah,,i,0,Nketiah,518,34,519,35,517,35,519,35,486,33,273,27,,,,,,,4,8
285,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.645309Z,,,199670,239,0,0.9,,0,Odsonne,0.0,False,,,,,0.0,Édouard,,a,0,Édouard,385,25,385,26,382,26,386,26,354,24,328,30,,,,,,,4,8
286,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.648015Z,,,576980,429,0,0.5,,0,Zach,0.0,False,,,,,0.0,Marsh,,a,0,Marsh,326,17,326,18,321,18,327,18,295,16,575,49,,,,,,,4,8
287,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.650695Z,,,111234,118,0,4.5,,0,Jordan,0.0,False,,,,,0.0,Pickford,,a,0,Pickford,495,78,495,77,492,77,496,78,461,71,31,6,,,,,,,1,9
288,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.657262Z,,,229600,452,0,2.8,,0,Mark,0.0,False,,,,,0.0,Travers,,a,0,Travers,212,57,211,55,203,55,213,57,182,52,57,10,,,,,,,1,9
289,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.660063Z,,,447325,663,0,1.5,,0,Harry,0.0,False,,,,,0.0,Tyrer,,a,0,Tyrer,80,27,79,25,70,25,81,27,48,23,430,49,,,,,,,1,9
290,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.662759Z,0,0,480455,137,0,3.8,,0,Jarrad,0.0,False,Hamstring injury - Unknown return date,2025-08-14T16:00:06.147468Z,,,0.0,Branthwaite,,i,0,Branthwaite,557,218,558,218,557,217,558,218,524,207,145,42,,,,,,,2,9
291,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.665391Z,,,17761,125,0,3.8,,0,James,0.0,False,,,,,0.0,Tarkowski,,a,0,Tarkowski,491,203,491,203,488,201,492,203,457,191,120,31,,,,,,,2,9
292,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.668191Z,75,75,224967,220,0,3.1,,0,Vitalii,0.0,False,Muscle injury - 75% chance of playing,2025-08-10T22:30:04.882407Z,,,0.0,Mykolenko,,d,0,Mykolenko,409,186,409,186,406,184,410,186,379,176,86,13,,,,,,,2,9
293,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.670831Z,,,512462,258,0,3.1,,0,Jake,0.0,False,,,,,0.0,O'Brien,,a,0,O'Brien,467,200,467,200,464,198,468,200,434,189,119,30,,,,,,,2,9
294,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.673465Z,,,59949,482,0,2.4,,0,Séamus,0.0,False,,,,,0.0,Coleman,,a,0,Coleman,158,94,157,94,149,89,159,94,128,83,351,131,,,,,,,2,9
295,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.676154Z,,,106611,443,0,2.4,,0,Michael,0.0,False,,,,,0.0,Keane,,a,0,Keane,168,100,167,100,159,95,169,100,138,89,93,16,,,,,,,2,9
296,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.678843Z,75,75,243571,466,0,2.4,,0,Nathan,0.0,False,Hernia - 75% chance of playing,2025-08-10T22:30:04.898823Z,,,0.0,Patterson,,d,0,Patterson,223,141,222,141,215,137,224,141,193,131,313,114,,,,,,,2,9
